symbol,date,entry,stop,target,success
PSX,2023-04-03,102.92,97.51,108.33,False
MPC,2023-03-21,125.51,120.58,130.44,True
MPC,2023-04-03,131.97,128.73,135.21,False
MPC,2023-04-11,131.1,127.7,134.5,False
DELL,2023-03-21,37.68,36.81,38.55,True
OXY,2023-02-07,64.35,63.01,65.69,True
OXY,2023-03-21,58.6,57.0288,60.171200000000006,True
PXD,2023-03-21,193.11,186.01,200.21000000000004,True
MRVL,2023-02-13,47.06,45.47,48.650000000000006,False
MRVL,2023-02-23,44.82,43.58,46.06,True
MRVL,2023-03-21,41.16,39.57,42.74999999999999,True
MRVL,2023-03-30,39.935,38.86,41.010000000000005,True
MRVL,2023-04-18,39.25,37.965,40.535,False
MRVL,2023-05-01,40.01,38.89,41.129999999999995,False
MRVL,2023-07-03,58.97,57.43,60.51,True
MRVL,2023-07-18,63.78,62.46,65.1,False
MRVL,2023-11-14,55.775,54.2501,57.299899999999994,False
APO,2023-02-23,70.99,69.76,72.21999999999998,True
APO,2023-03-21,57.56,55.16,59.96000000000001,True
APO,2023-03-30,61.63,60.625,62.635000000000005,True
APO,2023-03-31,61.63,60.625,62.635000000000005,True
EL,2023-11-14,121.01,119.32,122.70000000000002,True
EL,2023-11-15,121.01,119.32,122.70000000000002,True
EL,2023-11-22,124.695,121.995,127.39499999999998,True
EL,2023-11-24,124.695,121.995,127.39499999999998,True
EL,2023-12-28,139.49,137.29,141.69000000000003,False
F,2023-02-02,13.21,12.78,13.640000000000002,True
F,2023-03-27,11.65,11.46,11.84,True
F,2023-04-11,12.64,12.22,13.06,False
F,2023-11-14,10.32,10.1,10.540000000000001,True
COF,2023-02-23,109.75,107.27,112.23,False
COF,2023-03-21,90.65,86.8395,94.46050000000001,True
COF,2023-03-27,92.39,90.69,94.09,True
COF,2023-03-29,95.6,92.94,98.25999999999999,False
COF,2023-04-11,96.53,94.53,98.53,False
COF,2023-04-14,97.86,93.9975,101.7225,False
COF,2023-04-19,95.82,94.565,97.07499999999999,False
COF,2023-05-05,89.39,87.375,91.405,False
GM,2023-03-21,33.78,32.985,34.575,True
GM,2023-03-30,35.09,34.47,35.71000000000001,True
GM,2023-11-03,27.0,26.3,27.7,True
GM,2023-11-14,28.03,27.53,28.53,True
TFC,2023-03-29,32.1182,31.34,32.8964,True
TFC,2023-05-23,30.79,29.44,32.14,True
TFC,2023-05-30,30.79,29.44,32.14,True
TFC,2023-06-29,30.98,30.255,31.705000000000002,False
TFC,2023-11-03,29.42,28.9295,29.910500000000003,True
MCHP,2023-03-30,79.9,77.34,82.46000000000001,False
MET,2023-03-21,54.37,52.83,55.91,True
MET,2023-03-27,56.01,54.95,57.06999999999999,True
CARR,2023-04-28,41.85,40.35,43.35,False
SQ,2023-02-02,83.699,81.3101,86.08789999999999,False
SQ,2023-02-23,77.73,74.86,80.60000000000001,False
SQ,2023-02-24,77.73,74.86,80.60000000000001,False
SQ,2023-03-03,78.69,75.83,81.55,False
SQ,2023-03-14,75.23,73.09,77.37,True
SQ,2023-03-16,75.23,73.09,77.37,True
SQ,2023-03-21,61.57,59.1,64.03999999999999,True
SQ,2023-03-27,68.3899,65.805,70.97479999999999,False
SQ,2023-03-30,68.3899,65.805,70.97479999999999,False
SQ,2023-04-24,61.03,58.97,63.09,False
SQ,2023-06-07,65.87,62.87,68.87,False
SQ,2023-10-10,44.87,43.14,46.599999999999994,False
SQ,2023-10-24,40.52,38.91,42.13000000000001,False
DXCM,2023-03-02,114.015,111.86,116.17,False
DXCM,2023-03-21,115.21,112.79,117.62999999999998,True
DXCM,2023-03-27,115.0,112.62,117.38,False
DXCM,2023-03-31,116.03,113.25,118.81,False
DXCM,2023-11-03,95.07,91.59,98.54999999999998,True
AIG,2023-03-21,47.36,45.66,49.06,True
AIG,2023-03-27,47.81,47.055,48.565000000000005,True
AIG,2023-04-06,51.81,50.54,53.080000000000005,True
EW,2023-11-03,65.1,63.88,66.32,True
FTNT,2023-02-13,60.37,59.3,61.44,False
FTNT,2023-11-14,51.2354,49.97,52.5008,True
HES,2023-03-21,123.09,117.32,128.86,True
VLO,2023-02-10,131.9399,128.79,135.0898,False
VLO,2023-03-21,130.45,125.7576,135.14239999999998,True
VLO,2023-04-11,133.8505,130.45,137.25100000000003,False
VLO,2023-06-29,115.9899,112.63,119.34980000000002,False
NUE,2023-03-21,152.544,147.48,157.60800000000003,False
NUE,2023-03-30,145.74,141.29,150.19000000000003,True
COIN,2023-03-29,67.17,63.6825,70.6575,False
COIN,2023-04-11,68.05,64.9,71.19999999999999,False
COIN,2023-05-10,60.1099,57.1433,63.0765,False
COIN,2023-05-30,52.38,46.43,58.330000000000005,True
COIN,2023-06-07,52.66,50.52,54.79999999999999,True
COIN,2023-06-14,54.58,50.93,58.23,True
COIN,2023-10-16,76.165,72.72,79.61000000000001,True
COIN,2023-10-24,74.08,71.88,76.28,True
IQV,2023-03-21,188.725,183.15,194.29999999999998,True
IQV,2023-03-27,191.02,188.61,193.43,True
SU,2023-02-27,34.4,33.56,35.239999999999995,True
SU,2023-03-21,29.205,28.65,29.759999999999998,True
LNG,2023-03-21,147.75,143.01,152.49,True
LNG,2023-04-03,153.89,152.0,155.77999999999997,False
KVUE,2023-09-11,21.83,21.495,22.164999999999996,False
DDOG,2023-02-01,79.595,76.51,82.67999999999999,True
DDOG,2023-02-02,79.595,76.51,82.67999999999999,True
DDOG,2023-02-08,81.9,78.88,84.92000000000002,True
DDOG,2023-02-15,79.58,77.3,81.86,False
DDOG,2023-02-27,75.07,72.89,77.24999999999999,True
DDOG,2023-04-12,68.97,66.09,71.85,False
DDOG,2023-04-18,68.58,67.0,70.16,False
DDOG,2023-04-26,65.87,63.93,67.81,True
DDOG,2023-06-02,96.13,92.0785,100.18149999999999,True
DDOG,2023-06-13,98.215,95.37,101.06,False
DDOG,2023-07-19,111.5,108.6719,114.3281,True
DDOG,2023-07-25,112.695,107.05,118.33999999999999,False
DDOG,2023-07-31,107.57,105.0,110.13999999999999,False
DDOG,2023-08-21,93.43,91.48,95.38000000000001,True
DDOG,2023-08-31,96.98,94.6414,99.3186,True
DDOG,2023-10-24,81.5699,79.37,83.7698,False
DASH,2023-02-02,59.9,58.01,61.79,True
DASH,2023-02-08,59.57,57.45,61.69,True
DASH,2023-03-21,60.15,58.69,61.61,True
DASH,2023-03-30,60.86,58.28,63.44,True
DASH,2023-06-13,73.335,71.67,74.99999999999999,False
NU,2023-07-12,7.705,7.61,7.8,True
NU,2023-10-19,8.01,7.74,8.28,True
NU,2023-11-14,8.3,7.9,8.700000000000001,False
PLTR,2023-03-21,8.12,7.97,8.27,True
PLTR,2023-07-18,16.69,16.12,17.26,False
PLTR,2023-09-27,15.77,14.82,16.72,True
PLTR,2023-09-28,15.77,14.82,16.72,True
PLTR,2023-09-29,15.77,14.82,16.72,True
PLTR,2023-11-20,19.5,18.62,20.38,False
PLTR,2023-11-29,20.23,19.68,20.78,False
PRU,2023-03-21,77.645,75.37,79.91999999999999,True
ON,2023-02-27,78.73,76.82,80.64000000000001,False
ON,2023-03-08,79.14,76.37,81.91,False
ON,2023-03-14,79.85,76.14,83.55999999999999,False
ON,2023-03-21,82.39,78.41,86.37,False
ON,2023-03-30,76.3701,74.39,78.35019999999999,True
ON,2023-04-18,74.21,73.02,75.39999999999999,False
ON,2023-05-26,85.245,81.995,88.495,True
ON,2023-10-10,92.05,89.52,94.58,False
ON,2023-11-02,66.5,64.03,68.97,True
ON,2023-11-03,66.5,64.03,68.97,True
MRNA,2023-04-10,156.78,149.32,164.24,False
MRNA,2023-05-04,133.88,130.91,136.85,False
MRNA,2023-05-31,129.09,125.5,132.68,True
MRNA,2023-06-02,125.41,122.28,128.54,False
MRNA,2023-06-26,120.89,118.51,123.27,True
MRNA,2023-09-13,114.33,106.39,122.27,False
MRNA,2023-10-04,104.3583,99.61,109.1066,False
MRNA,2023-11-22,78.25,75.84,80.66,False
MRNA,2023-11-29,80.2,77.52,82.88000000000001,True
SPOT,2023-03-03,123.7,119.81,127.59,True
SPOT,2023-03-06,123.7,119.81,127.59,True
SPOT,2023-03-14,125.88,121.47,130.29,True
SPOT,2023-03-21,130.56,127.13,133.99,False
SPOT,2023-08-22,138.81,133.69,143.93,True
SPOT,2023-09-29,159.56,152.32,166.8,False
TTD,2023-02-01,53.14,50.67,55.61,False
TTD,2023-02-02,53.14,50.67,55.61,False
TTD,2023-03-14,56.34,54.58,58.10000000000001,True
TTD,2023-03-30,60.64,59.2,62.08,False
TTD,2023-04-18,62.15,60.85,63.449999999999996,False
TTD,2023-05-10,64.12,61.58,66.66000000000001,True
TTD,2023-05-18,66.82,64.56,69.07999999999998,True
TTD,2023-06-13,76.7,74.22,79.18,True
TTD,2023-08-23,76.24,73.5501,78.92989999999999,True
TTD,2023-10-24,68.22,66.52,69.92,True
TTD,2023-11-14,66.65,64.77,68.53000000000002,True
FIS,2023-03-21,49.93,48.57,51.29,True
FIS,2023-03-27,50.99,49.96,52.02,True
FIS,2023-05-05,56.21,55.09,57.33,False
MBLY,2023-04-28,36.12,34.4,37.839999999999996,True
MBLY,2023-05-08,38.47,37.49,39.449999999999996,False
MBLY,2023-05-09,38.47,37.49,39.449999999999996,False
MBLY,2023-07-18,41.85,39.33,44.370000000000005,False
IBKR,2023-02-13,87.36,85.41,89.31,False
BKR,2023-02-10,32.15,31.34,32.959999999999994,False
BKR,2023-03-21,27.185,26.12,28.249999999999996,True
BKR,2023-04-03,29.11,28.52,29.7,True
