symbol,date,entry,stop,target,success
ZS,2023-02-08 09:30:00,140.29,139.9201,140.6599 141.0298,1.5
ZS,2023-06-02 09:30:00,142.44,140.82,144.06,-1.0
ZS,2023-07-25 09:30:00,152.48,152.1,152.85999999999999 153.23999999999998,0
ZS,2023-10-19 09:30:00,173.665,172.89,174.44,-1.0
RCL,2023-02-07 09:30:00,72.51,71.8,73.22000000000001 73.93000000000002,1.5
RCL,2023-03-14 09:30:00,65.78,65.53,66.03,-1.0
RCL,2023-03-27 09:30:00,61.43,61.08,61.78 62.13,0
RCL,2023-05-04 09:30:00,72.17,72.0,72.34,-1.0
RCL,2023-07-27 09:30:00,108.93,108.1,109.76000000000002,-1.0
RCL,2023-09-19 09:30:00,97.67,97.34,98.0 98.33,1.5
RCL,2023-10-26 09:30:00,81.493,81.0,81.98599999999999,-1.0
HAL,2023-03-21 09:30:00,31.8,31.635,31.965,-1.0
HAL,2023-03-27 09:30:00,29.97,29.91,30.029999999999998,-1.0
HAL,2023-05-08 09:30:00,30.6,30.435,30.765000000000004,-1.0
HAL,2023-06-05 09:30:00,32.06,31.95,32.17,-1.0
HAL,2023-10-09 09:30:00,40.06,39.87,40.25000000000001 40.44000000000001,1.5
GOLD,2023-03-13 09:30:00,16.72,16.56,16.88 17.04,1.5
GOLD,2023-10-09 09:30:00,14.885,14.84,14.93 14.975,1.5
GOLD,2023-10-13 09:30:00,15.51,15.4242,15.595799999999999 15.681599999999998,1.5
GOLD,2023-11-14 09:30:00,15.435,15.4,15.47 15.505,1.5
CVE,2023-06-05 09:30:00,17.315,17.25,17.380000000000003,-1.0
CVE,2023-12-26 09:30:00,17.1,17.07,17.130000000000003,-1.0
PWR,2023-11-02 09:30:00,167.32,166.24,168.39999999999998 169.47999999999996,1.5
VEEV,2023-03-02 09:30:00,176.8,176.0,177.60000000000002,-1.0
VEEV,2023-06-01 09:30:00,188.2,187.55,188.84999999999997,-1.0
MDB,2023-07-18 09:30:00,414.25,411.1,417.4,-1.0
MDB,2023-11-14 09:30:00,389.0,386.07,391.93 394.86,1.5
MDB,2023-11-30 09:30:00,440.88,436.13,445.63,-1.0
DVN,2023-06-02 09:30:00,47.91,47.71,48.10999999999999,-1.0
DVN,2023-06-05 09:30:00,49.51,49.4075,49.6125 49.714999999999996,0
DVN,2023-06-13 09:30:00,50.62,50.32,50.919999999999995 51.21999999999999,1.5
DVN,2023-10-09 09:30:00,45.04,44.87,45.21 45.38,1.5
DG,2023-06-14 09:30:00,162.21,161.815,162.60500000000002 163.00000000000003,1.5
DG,2023-10-13 09:30:00,110.35,109.02,111.67999999999999,-1.0
DG,2023-12-07 09:30:00,139.34,139.002,139.678,-1.0
CPNG,2023-02-02 09:30:00,17.2,17.12,17.279999999999998 17.359999999999996,1.5
CPNG,2023-03-22 09:30:00,13.89,13.84,13.940000000000001 13.990000000000002,1.5
CPNG,2023-08-09 09:30:00,19.5,19.2211,19.7789,-1.0
RBLX,2023-03-14 09:30:00,42.59,42.14,43.040000000000006 43.49000000000001,1.5
RBLX,2023-03-24 09:30:00,44.1727,43.8,44.5454 44.9181,0
RBLX,2023-05-08 09:30:00,36.5155,35.9862,37.04480000000001,-1.0
RBLX,2023-05-11 09:30:00,40.75,40.18,41.32 41.89,0
RBLX,2023-06-13 09:30:00,40.34,40.03,40.650000000000006,-1.0
RBLX,2023-07-18 09:30:00,45.1842,44.9,45.468399999999995,-1.0
RBLX,2023-07-27 09:30:00,40.64,40.55,40.730000000000004,-1.0
RBLX,2023-08-04 09:30:00,37.85,37.7,38.0 38.15,1.5
RBLX,2023-10-27 09:30:00,31.81,31.56,32.06 32.31,0
RBLX,2023-11-02 09:30:00,33.015,32.81,33.22 33.425,1.5
RBLX,2023-11-14 09:30:00,40.09,39.84,40.34,-1.0
RBLX,2023-12-08 09:30:00,41.91,41.29,42.529999999999994,-1.0
NET,2023-02-10 09:30:00,59.55,58.65,60.449999999999996 61.349999999999994,1.5
NET,2023-05-08 09:30:00,45.54,45.0,46.08 46.62,0
NET,2023-05-10 09:30:00,48.61,48.26,48.96,-1.0
NET,2023-05-25 09:30:00,57.81,57.51,58.11000000000001 58.41000000000001,0
NET,2023-05-30 09:30:00,63.0387,62.56,63.517399999999995 63.99609999999999,1.5
NET,2023-06-02 09:30:00,71.055,70.53,71.58000000000001 72.10500000000002,0
NET,2023-06-13 09:30:00,67.0,66.57,67.43 67.86000000000001,1.5
NET,2023-07-18 09:30:00,73.34,72.41,74.27000000000001,-1.0
NET,2023-07-27 09:30:00,67.25,67.06,67.44 67.63,1.5
NET,2023-08-04 09:30:00,71.66,70.54,72.77999999999999 73.89999999999998,1.5
NET,2023-09-27 09:30:00,59.89,59.2623,60.5177,-1.0
NET,2023-11-02 09:30:00,57.5,57.19,57.81 58.120000000000005,0
SNAP,2023-02-02 09:30:00,10.8,10.67,10.930000000000001,-1.0
SNAP,2023-03-16 09:30:00,10.51,10.38,10.639999999999999 10.769999999999998,1.5
SNAP,2023-04-18 09:30:00,11.14,11.07,11.21 11.280000000000001,0
SNAP,2023-04-26 09:30:00,10.22,10.155,10.285000000000002,-1.0
SNAP,2023-05-10 09:30:00,8.46,8.4204,8.499600000000001 8.539200000000001,1.5
SNAP,2023-06-29 09:30:00,11.755,11.65,11.860000000000001 11.965000000000002,0
SNAP,2023-09-29 09:30:00,8.765,8.725,8.805000000000001,-1.0
SNAP,2023-10-25 09:30:00,10.01,9.92,10.1,-1.0
SNAP,2023-12-11 09:30:00,15.71,15.54,15.880000000000003,-1.0
DFS,2023-08-17 09:30:00,92.91,92.15,93.66999999999999,-1.0
DFS,2023-12-06 09:30:00,102.0,101.3501,102.6499 103.2998,1.5
TTWO,2023-11-08 09:30:00,146.24,145.14,147.34000000000003 148.44000000000005,1.5
WBD,2023-03-17 09:30:00,14.801,14.66,14.942,-1.0
AEM,2023-10-13 09:30:00,48.16,47.92,48.39999999999999,-1.0
AEM,2023-11-14 09:30:00,47.66,47.4308,47.889199999999995 48.118399999999994,1.5
AEM,2023-12-22 09:30:00,55.68,55.52,55.839999999999996 55.99999999999999,1.5
XYL,2023-05-31 09:30:00,100.74,100.19,101.28999999999999,-1.0
DAL,2023-07-13 09:30:00,49.2611,48.9209,49.601299999999995,-1.0
DAL,2023-10-12 09:30:00,36.0,35.68,36.32 36.64,0
DAL,2023-11-14 09:30:00,35.16,35.1,35.21999999999999,-1.0
RMD,2023-09-28 09:30:00,151.14,150.585,151.69499999999996 152.24999999999994,1.5
PINS,2023-03-27 09:30:00,28.77,28.5442,28.9958 29.2216,1.5
PINS,2023-07-18 09:30:00,30.45,30.06,30.84,-1.0
PINS,2023-07-27 09:30:00,28.41,28.23,28.59,-1.0
PINS,2023-08-21 09:30:00,26.93,26.81,27.05 27.17,1.5
PINS,2023-09-20 09:30:00,27.6599,27.42,27.8998 28.139699999999998,1.5
PINS,2023-10-23 09:30:00,26.19,26.01,26.37 26.55,1.5
PINS,2023-10-31 09:30:00,28.335,28.05,28.62,-1.0
PINS,2023-12-11 09:30:00,35.74,35.44,36.040000000000006,-1.0
APTV,2023-07-06 09:30:00,105.0,104.45,105.55 106.1,0
CAH,2023-02-03 09:30:00,78.46,77.95,78.96999999999998,-1.0
CCL,2023-02-02 09:30:00,11.6628,11.6,11.725600000000002 11.788400000000003,0
CCL,2023-02-07 09:30:00,12.115,12.0501,12.1799 12.2448,1.5
CCL,2023-03-03 09:30:00,11.0199,10.9601,11.079699999999999,-1.0
CCL,2023-03-27 09:30:00,9.18,9.11,9.25 9.32,0
CCL,2023-03-29 09:30:00,9.77,9.64,9.899999999999999 10.029999999999998,0
CCL,2023-03-30 09:30:00,10.175,10.0805,10.2695 10.364,0
CCL,2023-05-04 09:30:00,9.8,9.72,9.88,-1.0
CCL,2023-06-12 09:30:00,13.98,13.84,14.120000000000001 14.260000000000002,1.5
CCL,2023-06-30 09:30:00,17.91,17.67,18.15,-1.0
CCL,2023-07-27 09:30:00,18.4,18.22,18.58,-1.0
CCL,2023-11-14 09:30:00,13.4099,13.33,13.4898 13.569700000000001,1.5
CCL,2023-11-22 09:30:00,14.58,14.495,14.665000000000001 14.750000000000002,0
FITB,2023-03-14 09:30:00,27.82,27.43,28.21,-1.0
FITB,2023-03-21 09:30:00,26.91,26.51,27.31,-1.0
FITB,2023-05-05 09:30:00,24.39,24.24,24.540000000000003,-1.0
FITB,2023-05-08 09:30:00,25.33,25.215,25.444999999999997,-1.0
FITB,2023-06-02 09:30:00,25.2415,25.105,25.377999999999997 25.514499999999995,1.5
FITB,2023-07-20 09:30:00,28.68,28.52,28.84 29.0,1.5
FITB,2023-09-13 09:30:00,28.135,28.0485,28.221500000000002,-1.0
MTB,2023-03-14 09:30:00,133.3673,131.87,134.8646,-1.0
WBA,2023-10-23 09:30:00,21.57,21.38,21.76 21.950000000000003,1.5
RIVN,2023-02-02 09:30:00,20.5525,20.32,20.784999999999997 21.017499999999995,1.5
RIVN,2023-02-09 09:30:00,20.61,20.47,20.75,-1.0
RIVN,2023-02-27 09:30:00,17.85,17.6,18.1 18.35,1.5
RIVN,2023-03-30 09:30:00,14.51,14.44,14.58,-1.0
RIVN,2023-05-10 09:30:00,15.09,14.84,15.34 15.59,1.5
RIVN,2023-05-30 09:30:00,15.56,15.45,15.670000000000002,-1.0
RIVN,2023-06-02 09:30:00,14.97,14.9,15.040000000000001 15.110000000000001,0
RIVN,2023-07-05 09:30:00,20.04,19.77,20.31 20.58,0
RIVN,2023-07-07 09:30:00,23.11,22.6,23.619999999999997 24.129999999999995,1.5
RIVN,2023-07-21 09:30:00,26.38,26.17,26.589999999999996 26.799999999999994,1.5
RIVN,2023-07-27 09:30:00,27.58,27.36,27.799999999999997 28.019999999999996,0
RIVN,2023-10-10 09:30:00,19.301,19.1099,19.492099999999997 19.683199999999996,1.5
RIVN,2023-11-03 09:30:00,17.77,17.63,17.91 18.05,1.5
RIVN,2023-11-08 09:30:00,17.43,17.28,17.58 17.729999999999997,1.5
RIVN,2023-11-14 09:30:00,16.72,16.57,16.869999999999997 17.019999999999996,1.5
ILMN,2023-06-12 09:30:00,204.72,203.04,206.4,-1.0
PHM,2023-11-14 09:30:00,85.91,85.305,86.51499999999999 87.11999999999998,1.5
ZM,2023-02-02 09:30:00,80.24,79.51,80.96999999999998 81.69999999999997,1.5
ZM,2023-02-28 09:30:00,75.26,74.32,76.20000000000002,-1.0
ZM,2023-11-14 09:30:00,63.07,62.83,63.31 63.550000000000004,1.5
HWM,2023-03-31 09:30:00,42.37,42.3194,42.42059999999999 42.47119999999999,1.5
TECK,2023-02-21 09:30:00,45.6299,45.4,45.8598,-1.0
TECK,2023-03-01 09:30:00,40.89,40.71,41.07 41.25,1.5
TECK,2023-04-03 09:30:00,40.88,40.47,41.290000000000006 41.70000000000001,1.5
TECK,2023-04-26 09:30:00,45.07,44.87,45.27,-1.0
TECK,2023-05-31 09:30:00,39.35,39.05,39.650000000000006,-1.0
TECK,2023-06-02 09:30:00,42.37,42.11,42.629999999999995,-1.0
TECK,2023-11-14 09:30:00,37.94,37.3,38.58,-1.0
EXPE,2023-05-05 09:30:00,95.5,93.75,97.25 99.0,0
EXPE,2023-11-17 09:30:00,133.35,132.69,134.01,-1.0
LYV,2023-11-03 09:30:00,83.5,82.24,84.76,-1.0
SIRI,2023-08-10 09:30:00,5.0,4.99,5.01,-1.0
ROL,2023-10-26 09:30:00,36.7,36.07,37.330000000000005,-1.0
IFF,2023-11-07 09:30:00,77.02,76.7,77.33999999999999,-1.0
STLD,2023-08-14 09:30:00,103.765,103.3,104.23,-1.0
STLD,2023-12-18 09:30:00,126.0,125.18,126.82 127.63999999999999,1.5
CTRA,2023-04-03 09:30:00,25.42,25.31,25.530000000000005 25.640000000000008,0
CTRA,2023-06-05 09:30:00,24.25,24.21,24.29,-1.0
CCJ,2023-02-09 09:30:00,28.3,28.01,28.59 28.88,1.5
CCJ,2023-10-31 09:30:00,39.45,39.0,39.900000000000006 40.35000000000001,1.5
VRT,2023-06-09 09:30:00,21.19,21.13,21.250000000000004,-1.0
VRT,2023-08-02 09:30:00,32.3557,31.69,33.0214,-1.0
VRT,2023-08-24 09:30:00,36.06,35.8854,36.23460000000001 36.40920000000001,1.5
VRT,2023-10-25 09:30:00,37.41,37.41,37.41 37.41,1.5
IOT,2023-12-14 09:30:00,36.4,36.18,36.62 36.839999999999996,0
HBAN,2023-03-21 09:30:00,11.01,10.9,11.12 11.229999999999999,1.5
HBAN,2023-04-14 09:30:00,11.5099,11.46,11.5598,-1.0
HBAN,2023-05-08 09:30:00,9.98,9.955,10.005,-1.0
HBAN,2023-06-02 09:30:00,10.7,10.65,10.749999999999998 10.799999999999997,0
ENPH,2023-02-02 09:30:00,230.2869,228.6,231.9738 233.66070000000002,1.5
ENPH,2023-02-08 09:30:00,239.55,236.53,242.57000000000002,-1.0
ENPH,2023-03-21 09:30:00,197.0488,195.2901,198.8075 200.5662,1.5
ENPH,2023-03-30 09:30:00,209.5,208.5347,210.4653 211.43060000000003,1.5
ENPH,2023-05-04 09:30:00,157.93,156.72,159.14000000000001 160.35000000000002,0
ENPH,2023-06-02 09:30:00,183.69,182.59,184.79 185.89,0
ENPH,2023-12-15 09:30:00,122.3999,121.42,123.3798,-1.0
ENPH,2023-12-19 09:30:00,127.07,125.5,128.64 130.20999999999998,1.5
FSLR,2023-03-01 09:30:00,180.41,177.29,183.53 186.65,1.5
FSLR,2023-07-07 09:30:00,188.4994,186.5437,190.45510000000002 192.41080000000002,1.5
FSLR,2023-07-28 09:30:00,207.88,203.8,211.95999999999998,-1.0
FSLR,2023-09-08 09:30:00,185.4974,184.55,186.4448 187.39219999999997,1.5
FSLR,2023-10-12 09:30:00,155.44,154.6,156.28 157.12,0
FSLR,2023-10-19 09:30:00,154.56,153.345,155.775 156.99,0
FSLR,2023-11-01 09:30:00,149.89,148.05,151.72999999999996,-1.0
FSLR,2023-12-15 09:30:00,163.0,161.7,164.3,-1.0
BMRN,2023-11-07 09:30:00,82.2,82.0,82.4 82.60000000000001,1.5
RF,2023-05-05 09:30:00,16.27,16.195,16.345 16.419999999999998,1.5
RF,2023-05-08 09:30:00,16.53,16.48,16.580000000000002,-1.0
RF,2023-11-03 09:30:00,15.86,15.8,15.919999999999998 15.979999999999997,1.5
RF,2023-11-14 09:30:00,15.59,15.49,15.69 15.79,1.5
STX,2023-10-26 09:30:00,68.33,67.7,68.96 69.58999999999999,0
ALB,2023-05-03 09:30:00,179.47,178.72,180.22 180.97,1.5
ALB,2023-05-22 09:30:00,207.96,207.0,208.92000000000002 209.88000000000002,1.5
ALB,2023-06-02 09:30:00,203.57,202.57,204.57 205.57,0
ALB,2023-08-03 09:30:00,208.75,207.01,210.49 212.23000000000002,0
ALB,2023-10-12 09:30:00,170.63,169.75,171.51,-1.0
ALB,2023-11-03 09:30:00,127.5,127.095,127.905 128.31,1.5
ALB,2023-11-29 09:30:00,126.73,126.29,127.17 127.61,0
LUV,2023-11-14 09:30:00,23.56,23.46,23.659999999999997 23.759999999999994,1.5
YUMC,2023-03-17 09:30:00,62.53,62.21,62.85 63.17,0
WDC,2023-05-15 09:30:00,34.99,34.56,35.42 35.85,1.5
WDC,2023-10-30 09:30:00,42.35,41.7,43.0 43.65,0
WDC,2023-11-14 09:30:00,46.16,45.81,46.50999999999999,-1.0
DT,2023-10-12 09:30:00,49.1268,48.85,49.403600000000004,-1.0
DKNG,2023-02-02 09:30:00,17.02,16.88,17.16 17.3,1.5
DKNG,2023-02-17 09:30:00,20.0,19.62,20.38 20.759999999999998,1.5
DKNG,2023-03-07 09:30:00,19.78,19.615,19.945000000000004,-1.0
DKNG,2023-04-18 09:30:00,19.86,19.8,19.919999999999998,-1.0
DKNG,2023-05-05 09:30:00,23.35,23.03,23.67 23.990000000000002,1.5
DKNG,2023-09-26 09:30:00,28.3799,28.155,28.604799999999997 28.829699999999995,0
JBL,2023-12-14 09:30:00,128.385,127.12,129.64999999999998,-1.0
BBY,2023-05-25 09:30:00,70.8699,69.77,71.9698 73.06970000000001,0
BBY,2023-08-29 09:30:00,75.79,74.63,76.95000000000002 78.11000000000003,1.5
SMCI,2023-06-09 09:30:00,263.44,262.0101,264.8699,-1.0
SMCI,2023-07-27 09:30:00,326.5,324.09,328.91,-1.0
SMCI,2023-08-07 09:30:00,345.95,343.5,348.4,-1.0
SMCI,2023-08-24 09:30:00,278.6961,276.31,281.0822,-1.0
SMCI,2023-11-02 09:30:00,261.5879,257.0,266.1758,-1.0
SMCI,2023-11-09 09:30:00,264.04,262.0,266.08000000000004 268.12000000000006,1.5
SMCI,2023-11-14 09:30:00,267.0,264.53,269.47 271.94000000000005,1.5
EQT,2023-04-03 09:30:00,32.58,32.44,32.72 32.86,0
EQT,2023-04-10 09:30:00,32.94,32.77,33.10999999999999 33.27999999999999,1.5
EQT,2023-06-05 09:30:00,37.36,37.21,37.51,-1.0
EQT,2023-08-09 09:30:00,43.48,43.29,43.669999999999995 43.85999999999999,1.5
SYF,2023-03-27 09:30:00,28.96,28.85,29.07,-1.0
SYF,2023-04-19 09:30:00,31.22,30.8614,31.578599999999998,-1.0
CFG,2023-03-27 09:30:00,31.68,31.54,31.82 31.96,0
CFG,2023-05-05 09:30:00,25.71,25.63,25.790000000000003 25.870000000000005,1.5
CFG,2023-05-08 09:30:00,26.98,26.77,27.19,-1.0
CFG,2023-11-03 09:30:00,26.08,25.97,26.189999999999998,-1.0
MGM,2023-02-09 09:30:00,44.53,44.08,44.980000000000004 45.43000000000001,1.5
MGM,2023-04-12 09:30:00,44.24,44.12,44.36000000000001,-1.0
MGM,2023-10-06 09:30:00,35.45,35.17,35.730000000000004,-1.0
MGM,2023-11-09 09:30:00,39.6,39.21,39.99,-1.0
PODD,2023-12-04 09:30:00,197.21,195.08,199.34,-1.0
U,2023-03-17 09:30:00,28.73,28.61,28.85,-1.0
U,2023-04-12 09:30:00,31.34,31.26,31.419999999999998,-1.0
U,2023-05-10 09:30:00,28.602,28.43,28.774,-1.0
U,2023-05-11 09:30:00,30.64,30.0,31.28 31.92,1.5
U,2023-06-02 09:30:00,30.6783,30.52,30.8366 30.9949,0
U,2023-06-09 09:30:00,37.205,36.8,37.61 38.015,1.5
U,2023-06-16 09:30:00,42.675,42.15,43.199999999999996,-1.0
U,2023-06-27 09:30:00,39.26,38.8,39.72 40.18,1.5
U,2023-07-12 09:30:00,44.37,43.83,44.91,-1.0
U,2023-07-27 09:30:00,45.41,45.08,45.739999999999995 46.06999999999999,1.5
U,2023-07-31 09:30:00,46.33,46.2102,46.449799999999996 46.569599999999994,0
U,2023-08-28 09:30:00,35.265,35.11,35.42 35.575,0
U,2023-10-10 09:30:00,30.96,30.54,31.380000000000003 31.800000000000004,0
U,2023-11-02 09:30:00,26.3,26.12,26.48 26.66,1.5
U,2023-11-14 09:30:00,28.5199,28.33,28.7098 28.899700000000003,1.5
AFRM,2023-03-30 09:30:00,10.74,10.68,10.8,-1.0
AFRM,2023-04-12 09:30:00,12.23,12.11,12.350000000000001,-1.0
AFRM,2023-06-07 09:30:00,18.18,17.9,18.46 18.740000000000002,0
AFRM,2023-07-12 09:30:00,16.71,16.48,16.94 17.17,0
AFRM,2023-07-27 09:30:00,18.4,18.22,18.58 18.759999999999998,1.5
AFRM,2023-11-09 09:30:00,25.2596,24.43,26.089199999999998 26.918799999999997,1.5
AFRM,2023-12-22 09:30:00,49.017,48.5601,49.47390000000001 49.93080000000001,0
OKTA,2023-02-02 09:30:00,81.12,80.5,81.74000000000001,-1.0
OKTA,2023-03-02 09:30:00,79.2699,78.0,80.53980000000001,-1.0
OKTA,2023-05-30 09:30:00,89.87,89.55,90.19000000000001 90.51000000000002,0
MRO,2023-05-05 09:30:00,22.96,22.86,23.060000000000002 23.160000000000004,1.5
MRO,2023-05-08 09:30:00,23.38,23.3,23.459999999999997 23.539999999999996,0
MRO,2023-06-02 09:30:00,23.0,22.88,23.12,-1.0
MRO,2023-06-05 09:30:00,23.88,23.81,23.95,-1.0
MRO,2023-09-27 09:30:00,26.89,26.72,27.060000000000002,-1.0
MRO,2023-10-09 09:30:00,25.5008,25.37,25.631600000000002 25.762400000000003,1.5
MRO,2023-10-13 09:30:00,27.395,27.29,27.5,-1.0
PATH,2023-02-02 09:30:00,17.81,17.69,17.929999999999996,-1.0
PATH,2023-04-12 09:30:00,16.865,16.83,16.9,-1.0
PATH,2023-05-30 09:30:00,16.4762,16.32,16.632399999999997 16.788599999999995,1.5
PATH,2023-06-02 09:30:00,18.7,18.349,19.051 19.401999999999997,1.5
PATH,2023-06-07 09:30:00,19.51,19.41,19.610000000000003 19.710000000000004,1.5
PATH,2023-06-13 09:30:00,18.21,18.1001,18.3199,-1.0
PATH,2023-07-12 09:30:00,18.14,17.98,18.3,-1.0
PATH,2023-07-27 09:30:00,17.69,17.6,17.78 17.87,0
PATH,2023-12-01 09:30:00,22.94,22.13,23.750000000000004 24.560000000000006,1.5
PATH,2023-12-14 09:30:00,25.91,25.65,26.17,-1.0
XP,2023-07-31 09:30:00,27.25,27.12,27.38,-1.0
UAL,2023-11-02 09:30:00,35.53,35.4325,35.627500000000005 35.72500000000001,0
UAL,2023-11-14 09:30:00,39.067,38.93,39.204,-1.0
APP,2023-08-22 09:30:00,40.07,39.75,40.39,-1.0
TWLO,2023-02-02 09:30:00,65.47,65.03,65.91 66.35,0
TWLO,2023-02-13 09:30:00,61.2,60.55,61.85000000000001,-1.0
TWLO,2023-06-02 09:30:00,68.6199,68.1535,69.08630000000001,-1.0
TWLO,2023-07-12 09:30:00,66.355,66.0001,66.7099 67.0648,0
TWLO,2023-07-27 09:30:00,62.9,62.7,63.099999999999994,-1.0
TWLO,2023-08-04 09:30:00,62.5899,62.31,62.8698,-1.0
TWLO,2023-08-09 09:30:00,63.3,62.05,64.55,-1.0
TWLO,2023-11-07 09:30:00,54.69,54.44,54.94 55.19,1.5
TWLO,2023-11-09 09:30:00,57.7,57.0,58.400000000000006 59.10000000000001,1.5
TWLO,2023-11-14 09:30:00,59.91,59.71,60.10999999999999 60.30999999999999,1.5
Z,2023-02-13 09:30:00,44.26,44.15,44.37,-1.0
Z,2023-02-27 09:30:00,42.2,41.97,42.43000000000001,-1.0
Z,2023-07-11 09:30:00,50.49,50.09,50.89 51.29,1.5
Z,2023-11-02 09:30:00,36.29,35.85,36.73,-1.0
KEY,2023-03-14 09:30:00,13.13,13.05,13.21 13.290000000000001,0
KEY,2023-03-27 09:30:00,12.86,12.77,12.95,-1.0
KEY,2023-03-30 09:30:00,12.87,12.79,12.95,-1.0
KEY,2023-04-14 09:30:00,12.4,12.355,12.445,-1.0
KEY,2023-05-05 09:30:00,9.75,9.66,9.84,-1.0
KEY,2023-05-08 09:30:00,9.89,9.85,9.930000000000001,-1.0
KEY,2023-06-02 09:30:00,9.895,9.83,9.959999999999999 10.024999999999999,1.5
KEY,2023-11-06 09:30:00,11.46,11.4348,11.485200000000003,-1.0
EXAS,2023-03-09 09:30:00,67.3994,66.9149,67.8839 68.3684,0
EXAS,2023-06-21 09:30:00,95.0161,93.59,96.44219999999999 97.86829999999998,1.5
EXAS,2023-12-20 09:30:00,74.3,73.5,75.1 75.89999999999999,0
FLEX,2023-10-26 09:30:00,25.01,24.732,25.288000000000004 25.566000000000006,1.5
ROKU,2023-03-30 09:30:00,64.8799,64.41,65.34980000000002,-1.0
ROKU,2023-04-12 09:30:00,65.09,64.74,65.44000000000001,-1.0
ROKU,2023-07-12 09:30:00,77.8961,77.1201,78.67210000000001 79.44810000000003,0
ROKU,2023-07-27 09:30:00,73.08,72.6612,73.4988,-1.0
ROKU,2023-11-02 09:30:00,70.02,69.27,70.77 71.52,1.5
ROKU,2023-11-14 09:30:00,87.25,86.82,87.68 88.11000000000001,1.5
DINO,2023-04-03 09:30:00,49.81,49.5,50.120000000000005 50.43000000000001,0
BURL,2023-11-21 09:30:00,158.29,156.01,160.57 162.85,1.5
DOCU,2023-02-02 09:30:00,64.6,64.41,64.78999999999999 64.97999999999999,1.5
DOCU,2023-07-12 09:30:00,52.1299,52.0432,52.2166 52.3033,1.5
KMX,2023-12-21 09:30:00,82.305,81.74,82.87000000000002 83.43500000000003,0
RBA,2023-03-06 09:30:00,62.36,61.77,62.949999999999996,-1.0
OVV,2023-04-03 09:30:00,38.84,38.39,39.290000000000006 39.74000000000001,0
OVV,2023-06-05 09:30:00,37.32,37.0,37.64,-1.0
OVV,2023-07-28 09:30:00,44.5,43.85,45.15,-1.0
MOS,2023-12-18 09:30:00,37.33,37.22,37.44 37.55,1.5
DKS,2023-09-29 09:30:00,109.29,108.5,110.08000000000001,-1.0
DKS,2023-11-21 09:30:00,129.5,128.0,131.0 132.5,1.5
CELH,2023-08-09 09:30:00,54.8967,53.5167,56.276700000000005 57.65670000000001,1.5
CELH,2023-11-02 09:30:00,53.6667,52.7667,54.5667,-1.0
CELH,2023-11-03 09:30:00,55.8317,55.4183,56.245099999999994,-1.0
NRG,2023-05-15 09:30:00,33.88,33.6,34.160000000000004 34.440000000000005,0
NRG,2023-06-22 09:30:00,35.07,34.94,35.2 35.330000000000005,1.5
ESTC,2023-09-21 09:30:00,77.7,77.42,77.98,-1.0
ESTC,2023-11-07 09:30:00,74.205,73.955,74.455,-1.0
HOOD,2023-07-11 09:30:00,11.45,11.37,11.53,-1.0
HOOD,2023-12-06 09:30:00,10.82,10.73,10.91 11.0,1.5
HOOD,2023-12-14 09:30:00,12.2799,12.14,12.419799999999999,-1.0
TOL,2023-05-25 09:30:00,67.91,67.64,68.17999999999999,-1.0
TOL,2023-08-23 09:30:00,77.62,77.53,77.71000000000001,-1.0
APA,2023-02-23 09:30:00,39.255,39.06,39.45 39.645,1.5
APA,2023-05-08 09:30:00,33.86,33.74,33.98 34.099999999999994,0
QRVO,2023-05-04 09:30:00,97.0682,95.94,98.19640000000001 99.32460000000002,1.5
QRVO,2023-08-03 09:30:00,108.11,106.31,109.91,-1.0
CVNA,2023-03-22 09:30:00,9.8,9.41,10.190000000000001,-1.0
CVNA,2023-05-25 09:30:00,12.0,11.85,12.15,-1.0
CVNA,2023-06-01 09:30:00,14.12,13.41,14.829999999999998,-1.0
CVNA,2023-06-07 09:30:00,15.4825,15.19,15.775 16.067500000000003,1.5
CVNA,2023-06-13 09:30:00,21.98,21.59,22.37 22.76,0
CVNA,2023-06-29 09:30:00,27.77,27.5,28.04,-1.0
CVNA,2023-07-05 09:30:00,25.39,25.04,25.740000000000002,-1.0
CVNA,2023-07-19 09:30:00,52.475,50.34,54.61 56.745,0
CVNA,2023-08-09 09:30:00,45.64,45.0916,46.1884 46.7368,0
CVNA,2023-09-29 09:30:00,42.62,42.02,43.21999999999999,-1.0
CVNA,2023-11-02 09:30:00,28.5599,28.2,28.9198,-1.0
CVNA,2023-11-14 09:30:00,31.49,31.09,31.889999999999997,-1.0
CVNA,2023-12-19 09:30:00,58.3704,57.5108,59.22999999999999 60.08959999999998,1.5
CHWY,2023-05-03 09:30:00,31.47,31.31,31.63 31.79,1.5
CHWY,2023-07-17 09:30:00,38.02,37.61,38.43000000000001,-1.0
CHWY,2023-12-14 09:30:00,21.21,20.985,21.435000000000002 21.660000000000004,1.5
CHWY,2023-12-19 09:30:00,22.64,22.45,22.830000000000002 23.020000000000003,1.5
CLF,2023-03-01 09:30:00,21.63,21.56,21.7 21.77,0
CLF,2023-03-14 09:30:00,19.72,19.5701,19.869899999999998,-1.0
CLF,2023-03-20 09:30:00,17.93,17.85,18.009999999999998,-1.0
CLF,2023-04-11 09:30:00,18.2287,18.13,18.3274 18.4261,1.5
CLF,2023-05-08 09:30:00,15.2001,15.12,15.280200000000002,-1.0
CLF,2023-06-02 09:30:00,14.64,14.57,14.71 14.780000000000001,0
